filename,url,md5
waterbody_ids.zip,https://www.sciencebase.gov/catalog/file/get/595fd9a5e4b0d1f9f05866ae?f=__disk__4c%2F20%2F8e%2F4c208ea48d1cfaf8e4085f1fabd49921d83290f8,80c998494b5ad50daf0dc512b39e3e66
flowline_ids.zip,https://www.sciencebase.gov/catalog/file/get/595fd9a5e4b0d1f9f05866ae?f=__disk__e6%2F0f%2Fe2%2Fe60fe2908ef67f55120eae3dd70a1de6da52ec20,6e0879ea3b0628df95e5198885bdbb4e
